Iteration: 80
-0.251907 -0.068313 -0.068532 0.089595 0.145930 0.013287 0.024724 0.034518 -0.111634 0.008401 -0.206631 -0.088034 0.014199 -0.123701 -0.026887 0.076035 0.080740 0.106031 0.550484 0.078101 -0.106838 0.089950 0.193477 0.026178 -0.003880 0.025686 0.015820 0.418449 -0.121654 -0.202515 0.034378 -0.075530 -0.059335 0.026686 -0.009400 -0.140089 -0.086052 0.037673 -0.069706 0.068126 -0.030638 0.037885 -0.061282 0.019901 0.018731 -0.072214 0.073197 -0.045534 -0.028231 0.009787 -0.059463 -0.055660 0.029504 0.081312 0.081128 0.086271 0.039977 0.038594 0.056194 0.003463 0.040760 -0.036140 -0.038051 0.018091 0.058196 0.013983 -0.000784 0.043211 0.015362 0.017899 -0.110557 -0.017434 -0.062262 -0.110058 -0.157886 -0.077580 -0.055567 -0.124089 -0.023297 0.020546 0.024907 -0.000722 0.001669 0.001409 -0.000178 0.000596 -0.005923 0.000607 0.002114 -0.001112 -0.001667 -0.001047 0.004393 0.004591 0.001192 0.002132 0.000197 -0.003974 -0.002647 -0.001419 0.001962 0.003707 -0.005812 0.001351 0.003479 0.001308 0.001234 -0.002790 -0.002183 0.000311 -0.002620 0.003547 0.003308 0.006011 -0.001521 -0.002855 0.001813 
-0.117082 0.007721 -0.010447 -0.132266 0.173939 -0.026979 -0.125820 0.095114 0.030244 -0.005401 -0.075656 0.069589 -0.056291 -0.266611 0.055058 0.037632 -0.237157 -0.151185 0.021609 -0.086647 0.007711 0.065941 0.052724 -0.090025 -0.035187 0.190652 -0.075722 0.037282 0.079929 -0.029165 -0.237515 -0.206209 0.124697 0.041354 -0.099882 0.030701 -0.060867 -0.066304 -0.077601 0.211960 0.115503 -0.175807 -0.039699 -0.022949 -0.047096 0.063949 0.181888 0.161016 0.015151 0.101327 0.187363 0.200368 0.185380 0.150380 -0.046380 -0.133695 -0.043746 -0.043306 0.060186 0.138832 -0.178890 -0.108340 -0.191559 0.034337 0.094934 -0.050364 -0.007428 0.045720 0.077413 0.116812 -0.032443 0.090906 0.037813 -0.003143 0.026116 -0.040072 -0.098001 -0.048339 0.170330 0.072822 -0.081125 0.001053 -0.002184 0.002063 0.001381 0.000673 0.002430 -0.000260 -0.002826 0.000375 -0.002314 0.004923 0.001811 -0.003295 -0.002139 -0.000236 0.003603 -0.001041 0.001197 0.002862 -0.000583 -0.002342 0.000729 0.001975 -0.002779 0.001229 -0.001170 0.002529 -0.001065 -0.000291 0.002903 0.001115 0.000352 0.000568 -0.001069 -0.002307 0.000827 
0.005453 0.005930 0.014609 0.005024 0.005122 -0.003093 -0.004311 0.006683 -0.001201 -0.003134 0.003420 0.007226 0.004586 0.006665 -0.002029 -0.003944 0.004223 -0.005717 -0.001539 0.000749 -0.000042 -0.003520 -0.000803 -0.003961 -0.001469 -0.000472 -0.003597 0.005985 0.007529 0.006364 -0.004553 -0.006467 -0.007315 -0.003648 -0.003133 0.003307 0.002857 0.005309 0.006636 -0.005880 -0.010042 -0.003966 -0.002389 0.002202 0.009894 -0.002397 -0.001219 -0.000256 -0.001108 0.001351 0.003646 0.004964 0.004045 0.002628 -0.001469 -0.004136 -0.010948 -0.005234 0.003084 -0.003708 -0.003720 0.005892 0.000947 0.004494 0.001445 -0.006839 0.003306 -0.004050 -0.003740 0.000020 -0.001125 -0.001286 0.004414 -0.001224 -0.004733 -0.000095 -0.004681 -0.002289 -0.004178 -0.005120 -0.000231 -0.244604 0.094713 -0.224277 -0.271433 -0.257587 0.229447 0.198175 0.056922 -0.050856 0.055711 0.212240 -0.045735 -0.153008 0.009861 -0.153211 -0.054941 -0.234017 0.190332 0.002375 -0.083879 -0.154847 0.040224 0.226516 0.138002 -0.039861 0.035851 -0.258627 0.012985 -0.226485 0.140616 -0.195891 -0.120312 -0.238407 0.190816 0.182493 0.163342 
-0.090528 -0.085020 -0.054156 0.029390 0.063283 -0.031803 -0.048222 -0.093466 -0.062270 0.002113 0.014798 0.026376 0.035061 0.020520 0.020362 -0.005325 -0.112938 -0.132054 0.091347 0.099456 0.054973 -0.056083 0.004407 0.015481 -0.051619 -0.100896 -0.065215 0.050234 0.020008 0.010421 0.015462 0.000032 -0.036749 0.062779 0.141101 -0.069668 -0.002404 0.004331 0.064580 0.040009 -0.000339 0.012656 0.053251 0.051880 0.127345 0.010517 0.049593 0.041788 0.072978 0.101469 0.069660 0.070146 0.247637 0.345813 0.077442 0.065677 0.045531 0.083641 0.058863 0.163956 0.231385 0.175434 -0.067486 0.028901 -0.002800 0.023513 0.049075 -0.042450 -0.093409 -0.134509 -0.294926 -0.407932 -0.089490 -0.054647 -0.008815 0.027927 -0.078129 -0.137295 -0.164808 -0.281315 -0.215836 -0.001362 0.000077 0.000046 0.000294 0.001304 0.002628 0.000094 0.000528 0.001098 0.000104 -0.001956 0.000323 -0.003248 -0.001286 -0.001613 0.000801 0.001348 -0.002222 -0.000674 -0.000187 0.000418 -0.000855 -0.000045 -0.001454 -0.003289 -0.001702 0.000960 0.001168 0.001266 0.002503 -0.001744 0.001510 -0.000834 -0.003972 -0.004632 0.000562 
0.007193 0.004610 0.003897 0.003367 0.002489 0.001443 0.001184 -0.000033 0.000964 0.004226 0.003749 0.003861 0.003485 0.001243 0.000045 0.001009 -0.000776 -0.001438 0.003269 0.003075 0.003768 0.003197 0.001797 0.000513 0.000348 -0.000875 -0.001915 0.004029 0.001335 0.002918 0.002947 0.000676 0.000770 -0.000800 -0.002837 -0.000302 0.000571 0.000383 0.001981 0.000810 -0.001712 -0.000076 -0.001281 -0.002309 -0.001639 0.000305 0.000660 0.000543 -0.000857 -0.001004 -0.000767 -0.001257 -0.001750 -0.001888 0.000321 -0.001765 -0.000860 -0.000239 -0.001798 -0.001460 -0.000854 -0.002841 -0.001821 0.000301 -0.001341 -0.002551 -0.002140 -0.001822 -0.002434 -0.001742 -0.001813 -0.003662 -0.001822 -0.002922 -0.003138 -0.002223 -0.002747 -0.002046 -0.002506 -0.003396 -0.003828 -0.003170 -0.002036 -0.001144 -0.001079 -0.001432 -0.001466 -0.002032 -0.001503 -0.001541 -0.001563 -0.001346 -0.001834 -0.000832 -0.000887 -0.001837 -0.002207 -0.001559 -0.001693 -0.000639 -0.002239 -0.000598 -0.001254 -0.000943 -0.001824 0.293645 0.295749 0.289114 0.283964 0.290475 0.285337 0.282183 0.283333 0.286427 0.292458 0.291696 0.288491 
0.015417 0.117920 0.049343 0.050669 0.051121 0.186817 0.017713 -0.089191 0.016175 0.055584 -0.125567 -0.020865 -0.073787 -0.077870 -0.101829 0.002549 -0.013364 0.053119 0.093714 0.218473 0.137234 0.016288 0.048449 0.126401 -0.136099 0.064044 -0.068904 -0.145025 -0.033434 -0.286224 -0.123255 -0.015075 0.002508 -0.009557 -0.037631 0.169843 -0.110485 -0.059944 0.252440 0.094915 -0.063546 0.054735 0.017463 -0.052269 -0.093142 0.129483 0.188028 -0.131874 -0.293913 -0.046086 -0.155772 -0.224727 -0.016230 0.003644 -0.223432 -0.192715 -0.176035 0.134203 0.045960 0.048159 0.143396 -0.000441 0.043872 0.050675 -0.099320 0.128671 0.021736 -0.087066 -0.021650 -0.046846 0.047127 0.048065 0.147346 0.095089 -0.042951 0.072252 0.106132 0.106149 0.090957 -0.014018 -0.053739 0.005391 -0.001572 -0.001768 0.000396 -0.000979 -0.005211 0.000360 -0.004185 -0.000354 -0.001146 -0.000308 -0.000577 0.003046 0.001380 -0.002709 0.003135 0.003739 -0.001003 -0.000926 0.000290 -0.002141 0.002000 0.000910 -0.002269 0.003669 0.000876 -0.001150 -0.001432 -0.001240 0.001345 0.001041 -0.003439 -0.003227 0.000072 -0.001328 -0.004088 
0.071399 0.051111 0.062660 0.029705 0.032932 0.022521 0.013806 -0.008815 -0.000531 -0.029560 -0.000297 0.039548 0.050909 0.037063 0.026529 0.022749 0.016957 0.031305 0.126585 0.048412 0.024464 0.005973 -0.020251 -0.032091 0.033948 0.046301 0.029393 0.071847 0.067985 0.116274 0.060219 0.083359 0.028335 0.015075 0.071215 0.079611 -0.178579 -0.108052 -0.077279 0.016511 0.047683 0.074976 0.046295 0.131300 0.126805 -0.018022 -0.122136 -0.137872 -0.111541 0.009461 0.066316 0.040012 0.033887 0.014103 -0.024439 0.020014 0.012638 -0.047793 -0.129499 -0.080148 -0.085435 0.031270 0.078745 0.061799 -0.040094 -0.060161 -0.049853 -0.084777 -0.147622 -0.136718 -0.056243 0.109244 -0.041529 0.098745 -0.003417 -0.145771 -0.091830 -0.057209 -0.097228 -0.107465 -0.105737 -0.113855 -0.112363 -0.115453 -0.115153 -0.123304 -0.133863 -0.126969 -0.133951 -0.123845 -0.116979 -0.112551 -0.105501 0.032193 0.038254 0.040621 0.038940 0.039516 0.041175 0.038389 0.036695 0.038914 0.035289 0.038019 0.036586 -0.187027 -0.170291 -0.180398 -0.190994 -0.140956 -0.167499 -0.192649 -0.211125 -0.197598 -0.152901 -0.147201 -0.174069 
-0.056169 -0.066322 -0.058590 -0.061838 -0.073730 -0.069779 -0.048579 -0.047732 -0.024495 -0.021618 -0.029253 -0.052440 -0.049695 -0.051601 -0.059753 -0.048718 -0.050296 -0.045746 -0.116992 -0.070673 -0.045694 -0.079399 -0.081461 -0.066814 -0.069967 -0.056985 -0.051768 -0.153600 -0.152648 -0.066028 -0.045492 -0.082011 -0.073133 -0.059540 -0.052824 -0.053113 0.095017 -0.041312 -0.151428 -0.114672 -0.073376 -0.064775 -0.070486 -0.070836 -0.062138 0.209692 0.240607 0.152124 -0.048950 -0.153565 -0.120558 -0.066088 -0.065842 -0.089176 0.112106 0.140354 0.212551 0.229715 0.096639 -0.035695 -0.126546 -0.090323 -0.055372 0.122324 0.106067 0.126793 0.173827 0.179882 0.182642 0.115908 -0.019145 -0.127250 0.159351 0.153398 0.148937 0.156316 0.158239 0.158306 0.186272 0.209313 0.115650 0.000676 -0.001351 -0.001910 0.001693 -0.000211 0.000770 0.001128 -0.002320 0.000643 0.002566 -0.001322 -0.000291 -0.002266 0.001425 -0.001023 -0.001219 0.004976 -0.001768 -0.000566 0.001126 -0.001337 0.000440 -0.000846 -0.000825 -0.001433 -0.002129 0.000667 -0.002832 -0.003265 0.002412 -0.001186 -0.000646 -0.000323 -0.000316 -0.000433 -0.001855 
0.014885 0.025788 -0.024813 0.014915 -0.095168 -0.025433 -0.032028 -0.004115 0.027523 -0.016106 -0.021437 -0.034695 -0.021447 -0.051074 -0.073029 -0.053156 0.031593 -0.039527 0.004907 -0.021081 0.000039 -0.068438 -0.026252 -0.078796 0.072014 0.004128 -0.072901 -0.046842 -0.062509 0.019693 -0.074107 -0.052578 -0.021152 0.019362 0.006931 0.047016 -0.089430 0.032142 -0.013221 -0.057734 -0.091999 0.163612 0.112832 0.026940 0.006874 -0.068232 0.154967 -0.116303 -0.300137 -0.017246 0.223041 0.020353 -0.031707 -0.009472 0.042884 0.043259 -0.365556 -0.033307 0.271952 0.094553 -0.055066 0.046983 0.036624 -0.037697 -0.140672 -0.174256 0.453326 0.178530 -0.100139 0.088881 0.048410 0.012249 -0.079382 -0.058905 0.167663 0.287200 -0.110936 0.001134 0.105318 -0.005881 0.065441 0.000803 0.002917 0.001275 -0.001058 -0.001629 0.004944 -0.000173 0.000690 0.004298 -0.002612 -0.001629 -0.001467 0.000989 -0.000777 0.001661 -0.002465 0.000036 -0.000944 -0.002260 -0.001588 -0.000821 0.002738 0.001847 -0.004050 0.000959 -0.000096 -0.003876 -0.002537 0.001484 -0.000790 0.001595 -0.003644 0.000118 -0.002405 -0.000910 0.002793 
0.053798 -0.090648 -0.165969 -0.004121 -0.052079 -0.118512 -0.086015 0.094413 0.015733 0.094546 0.219984 0.192228 0.074184 0.032516 0.072534 0.197317 -0.025695 -0.009151 0.060897 -0.020349 -0.126268 -0.059998 0.067815 -0.067342 -0.122191 -0.228672 -0.103250 0.033411 0.043207 0.074873 -0.080218 -0.048315 0.122958 0.202762 0.251045 0.037347 -0.109895 -0.071884 -0.063768 -0.017880 0.103302 0.011960 -0.152220 -0.085026 0.003643 -0.032516 0.000479 -0.006422 -0.083361 -0.044396 0.081743 0.047293 -0.015253 0.016356 -0.061096 -0.168638 0.062359 0.102352 -0.033349 -0.097789 -0.117447 -0.024506 0.183485 0.024242 -0.038054 -0.172166 -0.073595 0.046178 -0.019334 -0.140481 -0.240913 -0.232378 0.186382 0.175286 0.265466 0.094307 -0.030079 0.027120 0.112328 0.110817 -0.055425 0.000039 0.002097 0.001598 0.000127 -0.000830 -0.000530 -0.001138 0.001952 -0.000411 0.002137 0.001073 -0.000512 -0.002714 -0.000503 -0.001137 -0.004353 0.000010 -0.002106 -0.001259 0.001170 0.001410 0.000912 -0.000191 0.004197 -0.001684 -0.002008 0.000659 0.002433 -0.000618 -0.006328 -0.004066 0.002121 -0.001009 0.001744 -0.000706 -0.000759 
-0.004074 -0.000094 0.001111 0.019759 0.017984 0.015593 0.013890 0.030725 0.026390 -0.014978 0.005725 -0.012430 0.003755 0.017666 0.008671 0.005627 0.019969 0.000394 -0.019441 0.010576 -0.014112 0.026196 0.010869 0.017828 0.002056 -0.001027 -0.001899 -0.029552 0.001598 0.004493 0.034238 0.008929 0.008493 -0.000534 0.010455 0.005576 -0.024351 -0.032785 0.004982 0.013727 -0.000717 0.004029 -0.003674 0.015328 0.010884 -0.003117 0.000027 -0.001493 -0.008785 -0.011504 -0.017366 0.001546 0.006187 -0.007534 -0.022690 -0.000370 -0.013675 -0.000985 -0.012518 -0.009202 -0.009916 -0.000689 -0.001393 -0.022624 -0.000045 -0.007260 0.003123 -0.020402 -0.005538 0.005831 0.001958 0.015220 -0.039978 -0.017724 -0.013177 -0.016483 -0.018065 0.005825 0.027515 -0.001196 -0.001354 0.120569 -0.101623 -0.218910 -0.092630 -0.105957 -0.115039 -0.346540 -0.051534 -0.230044 0.145078 0.217088 0.045241 -0.101044 -0.120236 0.178651 0.102061 0.240355 -0.059536 0.097275 0.027467 0.001808 0.027612 -0.540646 -0.257283 0.081692 0.012689 0.077715 0.189807 0.012733 -0.066321 -0.044169 -0.087420 0.037052 -0.122108 0.132504 -0.191489 
